"","black","born","district","committee_chair","congress","delegation_size","democrat","died","dwnom1","dwnom2","year_elected","female","freshman","icpsr","latino","les","majority_leader","majority","minority_leader","party_code","seniority","state","subcommittee_chair","name","vote_share","year","aapi"
"149",0,1919,6,0,93,6,1,1981,-0.291000008583069,-0.126000002026558,1970,1,0,13016,0,0.366957038640976,0,1,0,100,2,"CT",0,"Grasso, Ella",60,1973,0
"150",0,1924,24,0,93,24,1,2014,-0.363999992609024,0.449999988079071,1954,0,0,3769,0,4.26837682723999,0,1,0,100,10,"IL",1,"Gray, Kenneth",94,1973,0
"151",0,1938,3,0,93,25,1,NA,-0.41499999165535,-0.41499999165535,1964,0,0,10591,0,0.199500575661659,0,1,0,100,5,"PA",0,"Green, William",64,1973,0
"152",0,1910,3,0,93,4,1,1987,-0.243000000715256,0.236000001430511,1954,1,0,3775,0,0.0950987190008163,0,1,0,100,10,"OR",0,"Green, Edith",62,1973,0
"153",0,1912,17,0,93,19,1,2003,-0.34400001168251,0.137999996542931,1954,1,0,3830,0,3.45412445068359,0,1,0,100,10,"MI",0,"Griffiths, Martha",66,1973,0
"154",0,1919,2,0,93,39,0,2012,0.25,-0.275999993085861,1962,0,0,10592,0,0.128305703401566,0,0,0,200,6,"NY",0,"Grover, James",66,1973,0
"155",0,1916,10,0,93,43,0,2011,0.204999998211861,-0.178000003099442,1952,0,0,3867,0,0.659426093101501,0,0,0,200,11,"CA",0,"Gubser, Charles",65,1973,0
"156",0,1923,8,0,93,8,0,2007,-0.0280000008642673,-0.879999995231628,1966,0,0,11019,0,1.45900690555573,0,0,0,200,4,"MD",0,"Gude, Gilbert",64,1973,0
"157",0,1934,5,0,93,15,1,NA,-0.120999999344349,0.308999985456467,1972,0,1,14017,0,0.243948891758919,0,1,0,100,1,"FL",0,"Gunter, Bill",56,1973,0
"158",0,1913,4,0,93,23,0,1981,0.216999992728233,-0.0590000003576279,1972,0,1,14018,0,0.0775261297821999,0,0,0,200,1,"OH",0,"Guyer, Tennyson",63,1973,0
"159",0,1899,8,1,93,15,1,1981,0.0979999974370003,0.694000005722046,1952,0,0,3929,0,1.69725728034973,0,1,0,100,11,"FL",0,"Haley, James",58,1973,0
"160",0,1931,9,0,93,11,1,NA,-0.171000003814697,-0.0529999993741512,1964,0,0,10732,0,0.0527177713811398,0,1,0,100,5,"IN",1,"Hamilton, Lee",63,1973,0
"161",0,1922,3,0,93,4,0,2015,0.252999991178513,0.238999992609024,1966,0,0,11020,0,1.13382315635681,0,0,0,200,4,"AR",0,"Hammerschmidt, John",77,1973,0
"162",0,1920,32,0,93,39,1,2003,-0.305999994277954,0.146999999880791,1964,0,0,10733,0,0.445878684520721,0,1,0,100,5,"NY",1,"Hanley, James",57,1973,0
"163",0,1914,34,0,93,43,1,2001,-0.347000002861023,0.0430000014603138,1962,0,0,10594,0,0.12532876431942,0,1,0,100,6,"CA",1,"Hanna, Richard",67,1973,0
"164",0,1934,3,0,93,24,0,2011,0.282999992370605,-0.0480000004172325,1972,0,1,14019,0,0.0981997698545456,0,0,0,200,1,"IL",0,"Hanrahan, Robert",62,1973,0
"165",0,1907,3,0,93,7,1,1988,-0.393999993801117,0.273000001907349,1960,1,0,4043,0,2.47360706329346,0,1,0,100,7,"WA",1,"Hansen, Julia",66,1973,0
"166",0,1926,2,0,93,2,0,NA,0.155000001192093,-0.26800000667572,1968,0,0,12016,0,0.230511039495468,0,0,0,200,3,"ID",0,"Hansen, Orval",69,1973,0
"167",0,1936,6,0,93,12,1,NA,-0.476999998092651,-0.825999975204468,1969,0,0,12040,0,0.76389080286026,0,1,0,100,3,"MA",0,"Harrington, Michael",64,1973,0
"168",0,1921,6,0,93,23,0,2010,0.187999993562698,0.122000001370907,1960,0,0,10525,0,0.604640960693359,0,0,0,200,7,"OH",0,"Harsha, William",100,1973,0
"169",0,1922,8,0,93,19,0,NA,0.200000002980232,-0.414000004529953,1960,0,0,10526,0,0.088896632194519,0,0,0,200,7,"MI",0,"Harvey, James",59,1973,0
"170",0,1926,39,0,93,39,0,2014,0.233999997377396,-0.259999990463257,1968,0,0,12017,0,2.86672687530518,0,0,0,200,3,"NY",0,"Hastings, James",72,1973,0
"171",1,1907,21,0,93,43,1,2007,-0.517000019550323,-0.368999987840652,1962,0,0,10595,0,1.72844815254211,0,1,0,100,6,"CA",1,"Hawkins, Augustus",83,1973,0
"172",0,1911,18,1,93,23,1,1989,-0.303999990224838,0.354999989271164,1948,0,0,4247,0,7.23231410980225,0,1,0,100,13,"OH",1,"Hays, Wayne",70,1973,0
"173",0,1914,4,0,93,4,1,NA,-0.310000002384186,-0.291999995708466,1958,0,0,4276,0,0.243948891758919,0,1,0,100,8,"WV",1,"Hechler, Ken",61,1973,0
"174",0,1931,10,0,93,12,0,NA,-0.00700000021606684,-0.681999981403351,1966,1,0,11021,0,0.330352127552032,0,0,0,200,4,"MA",0,"Heckler, Margaret",100,1973,0
"175",0,1938,18,0,93,25,0,1991,0.0780000016093254,-0.735000014305115,1971,0,0,13050,0,0.307003498077393,0,0,0,200,2,"PA",0,"Heinz, John",73,1973,0
"176",0,1925,9,0,93,15,1,1999,-0.483999997377396,-0.34799998998642,1964,0,0,10737,0,0.897489070892334,0,1,0,100,5,"NJ",1,"Helstoski, Henry",56,1973,0
"177",0,1921,3,0,93,11,1,2004,-0.108000002801418,0.98199999332428,1960,0,0,10527,0,1.24102926254272,0,1,0,100,7,"NC",1,"Henderson, David",79,1973,0
"178",0,1915,6,0,93,7,1,1992,-0.414000004529953,0.377000004053116,1964,0,0,10738,0,0.855437755584717,0,1,0,100,5,"WA",1,"Hicks, Floyd",72,1973,0
"179",0,1926,5,0,93,11,0,NA,0.172999992966652,-0.105999998748302,1970,0,0,13018,0,0.211904764175415,0,0,0,200,2,"IN",0,"Hillis, Elwood",64,1973,0
"180",0,1923,39,0,93,43,0,NA,0.264999985694885,0.0109999999403954,1972,0,1,14020,0,0.0320441350340843,0,0,0,200,1,"CA",0,"Hinshaw, Andrew",66,1973,0
"181",0,1928,5,0,93,8,0,NA,0.158000007271767,-0.0430000014603138,1968,0,0,12018,0,0.199500575661659,0,0,0,200,3,"MD",0,"Hogan, Lawrence",63,1973,0
"182",0,1903,19,1,93,43,1,1995,-0.467000007629395,0.217999994754791,1942,0,0,4514,0,5.9156436920166,0,1,0,100,16,"CA",1,"Holifield, Chet",67,1973,0
"183",0,1920,4,0,93,8,0,NA,0.368000000715256,0.0610000006854534,1972,1,1,14021,0,0.221815541386604,0,0,0,200,1,"MD",0,"Holt, Marjorie",59,1973,0
"184",0,1941,16,0,93,39,1,NA,-0.493000000715256,-0.870000004768372,1972,1,1,14022,0,0.193551763892174,0,1,0,100,1,"NY",0,"Holtzman, Elizabeth",66,1973,0
"185",0,1919,34,0,93,39,0,2004,-0.00400000018998981,-0.358999997377396,1962,0,0,10596,0,0.626348316669464,0,0,0,200,6,"NY",0,"Horton, Frank",72,1973,0
"186",0,1915,32,0,93,43,0,1982,0.275999993085861,-0.291999995708466,1952,0,0,4592,0,0.997052192687988,0,0,0,200,11,"CA",0,"Hosmer, Craig",66,1973,0
"187",0,1927,3,0,93,15,1,1988,-0.430999994277954,-0.0179999992251396,1964,0,0,10739,0,2.2064745426178,0,1,0,100,5,"NJ",1,"Howard, James",53,1973,0
"188",0,1922,18,0,93,19,0,2001,0.458999991416931,0.109999999403954,1972,0,1,14023,0,0.108536586165428,0,0,0,200,1,"MI",0,"Huber, Robert",53,1973,0
"189",0,1932,11,0,93,11,0,NA,0.314000010490417,-0.0299999993294477,1972,0,1,14024,0,0.0733914077281952,0,0,0,200,1,"IN",0,"Hudnut, William",51,1973,0
"190",0,1922,9,0,93,10,1,2007,-0.331999987363815,0.43299999833107,1964,0,0,10740,0,2.16451096534729,0,1,0,100,5,"MO",1,"Hungate, William",67,1973,0
"191",0,1908,1,0,93,15,0,1989,0.272000014781952,0.046000000089407,1966,0,0,11022,0,0.16332171857357,0,0,0,200,4,"NJ",0,"Hunt, John",53,1973,0
"192",0,1914,4,0,93,19,0,1985,0.444000005722046,-0.0359999984502792,1962,0,0,10597,0,0.0723577216267586,0,0,0,200,6,"MI",0,"Hutchinson, Edward",67,1973,0
"193",0,1926,8,0,93,10,1,1992,0.00100000004749745,0.707000017166138,1960,0,0,10528,0,0.985501229763031,0,1,0,100,7,"MO",0,"Ichord, Richard",62,1973,0
"194",0,1915,5,0,93,6,1,1982,-0.017000000923872,0.592000007629395,1950,0,0,4891,0,0.179434582591057,0,1,0,100,12,"OK",1,"Jarman, John",60,1973,0
"195",0,1907,2,0,93,43,1,1988,-0.439000010490417,0.503000020980835,1958,0,0,4957,0,4.43340635299683,0,1,0,100,8,"CA",1,"Johnson, Harold",68,1973,0
"196",0,1906,23,0,93,25,0,1998,0.196999996900558,-0.0209999997168779,1963,0,0,10598,0,0.281161427497864,0,0,0,200,6,"PA",0,"Johnson, Albert",56,1973,0
"197",0,1930,4,0,93,5,0,NA,0.162000000476837,-0.248999997973442,1972,0,1,14025,0,0.0599535405635834,0,0,0,200,1,"CO",0,"Johnson, James",51,1973,0
"198",0,1912,7,0,93,8,1,1999,-0.245000004768372,0.827000021934509,1969,0,0,12038,0,1.01391613483429,0,1,0,100,3,"TN",0,"Jones, Ed",70,1973,0
"199",0,1913,1,0,93,11,1,1992,-0.25900000333786,0.940999984741211,1966,0,0,10788,0,0.783702075481415,0,1,0,100,4,"NC",1,"Jones, Walter",69,1973,0
"200",0,1939,1,0,93,6,1,NA,-0.0949999988079071,0.444000005722046,1972,0,1,14026,0,0.063054583966732,0,1,0,100,1,"OK",0,"Jones, James",54,1973,0
"201",0,1912,5,0,93,7,1,1997,-0.358000010251999,0.86599999666214,1946,0,0,5058,0,0.697088599205017,0,1,0,100,14,"AL",1,"Jones, Robert",74,1973,0
"202",1,1936,18,0,93,24,1,1996,-0.522000014781952,0.252999991178513,1972,1,1,14027,0,0.0940650403499603,0,1,0,100,1,"TX",0,"Jordan, Barbara",81,1973,0
"203",0,1922,4,0,93,8,1,2005,-0.386000007390976,-0.025000000372529,1958,0,0,5098,0,0.180894315242767,0,1,0,100,8,"MN",0,"Karth, Joseph",72,1973,0
"204",0,1924,2,0,93,9,1,2015,-0.513999998569489,-0.451999992132187,1958,0,0,5101,0,2.29277563095093,0,1,0,100,8,"WI",1,"Kastenmeier, Robert",69,1973,0
"205",0,1919,23,0,93,24,1,1987,-0.218999996781349,0.746999979019165,1966,0,0,11023,0,0.0423809513449669,0,1,0,100,4,"TX",0,"Kazen, Abraham",100,1973,0
"206",0,1927,1,0,93,23,0,NA,0.256999999284744,-0.372999995946884,1970,0,0,13019,0,0.186062723398209,0,0,0,200,2,"OH",0,"Keating, William",70,1973,0
"207",0,1935,38,0,93,39,0,2009,0.300000011920929,-0.133000001311302,1970,0,0,13020,0,1.51611268520355,0,0,0,200,2,"NY",0,"Kemp, Jack",73,1973,0
"208",0,1921,36,0,93,43,0,1978,0.34799998998642,0.24600000679493,1972,0,1,14028,0,0.154018580913544,0,0,0,200,1,"CA",0,"Ketchum, William",53,1973,0
"209",0,1904,29,0,93,39,0,1977,0.321999996900558,0.017000000923872,1960,0,0,10530,0,0.177793264389038,0,0,0,200,7,"NY",0,"King, Carleton",70,1973,0
"210",0,1896,5,0,93,24,1,1975,-0.381999999284744,0.237000003457069,1950,0,0,5326,0,0.0258420445024967,0,1,0,100,12,"IL",1,"Kluczynski, John",73,1973,0
"211",0,1924,18,0,93,39,1,2013,-0.46399998664856,-0.657000005245209,1968,0,0,12019,0,1.81986284255981,0,1,0,100,3,"NY",0,"Koch, Edward",70,1973,0
"212",0,1924,8,0,93,8,0,2008,0.24600000679493,0.193000003695488,1966,0,0,11025,0,0.088896632194519,0,0,0,200,4,"TN",0,"Kuykendall, Dan",55,1973,0
"213",0,1925,1,0,93,2,1,2012,-0.360000014305115,0.0160000007599592,1966,0,0,11027,0,0.27392566204071,0,1,0,100,4,"ME",0,"Kyros, Peter",59,1973,0
"214",0,1926,13,0,93,43,0,NA,0.377999991178513,-0.266999989748001,1974,0,1,14071,0,0.0372125431895256,0,0,0,200,1,"CA",0,"Lagomarsino, Robert",NA,1973,0
"215",0,1916,2,0,93,11,0,1986,0.792999982833862,0.128000006079674,1968,0,0,12020,0,0.165389075875282,0,0,0,200,3,"IN",0,"Landgrebe, Earl",55,1973,0
"216",0,1907,9,0,93,10,1,1990,-0.13400000333786,0.99099999666214,1952,0,0,5436,0,0.0465156808495522,0,1,0,100,11,"GA",0,"Landrum, Phil",100,1973,0
"217",0,1920,5,0,93,23,0,2016,0.391000002622604,-0.0839999988675117,1958,0,0,5495,0,0.0826945379376411,0,0,0,200,8,"OH",0,"Latta, Delbert",73,1973,0
"218",0,1926,4,0,93,43,1,1997,-0.467999994754791,0.158000007271767,1962,0,0,10599,0,0.54966002702713,0,1,0,100,6,"CA",1,"Leggett, Robert",67,1973,0
"219",0,1913,13,0,93,15,1,2005,-0.483000010251999,-0.00100000004749745,1972,0,1,14029,0,0.351451814174652,0,1,0,100,1,"FL",0,"Lehman, William",62,1973,0
"220",0,1931,4,0,93,39,0,2012,0.18299999833107,-0.239999994635582,1970,0,0,13021,0,0.196399539709091,0,0,0,200,2,"NY",0,"Lent, Norman",62,1973,0
"221",0,1937,6,0,93,10,1,1976,-0.266000002622604,0.29899999499321,1972,0,1,14030,0,0.341114968061447,0,1,0,100,1,"MO",0,"Litton, Jerry",55,1973,0
"222",0,1923,8,0,93,8,1,1985,-0.368000000715256,0.603999972343445,1972,0,1,10602,0,0.0206736344844103,0,1,0,100,1,"LA",0,"Long, Gillis",69,1973,0
"223",0,1908,2,0,93,8,1,1994,-0.273999989032745,0.0979999974370003,1962,0,0,10601,0,0.210090667009354,0,1,0,100,6,"MD",0,"Long, Clarence",66,1973,0
"224",0,1941,5,0,93,5,0,NA,0.389999985694885,0.194000005722046,1972,0,1,14031,0,0.0372125431895256,0,0,0,200,1,"MS",0,"Lott, Trent",55,1973,0
"225",0,1928,1,0,93,2,0,NA,0.272000014781952,-0.0590000003576279,1968,0,0,12022,1,1.07871305942535,0,0,0,200,3,"NM",0,"Lujan, Manuel",56,1973,0
"226",0,1925,1,0,93,23,1,NA,-0.163000002503395,-0.0769999995827675,1972,0,1,14070,0,0.1550522595644,0,1,0,100,1,"OH",0,"Luken, Thomas",NA,1973,0
"227",0,1917,7,0,93,12,1,1976,-0.30799999833107,-0.090999998152256,1954,0,0,5873,0,4.31846475601196,0,1,0,100,10,"MA",1,"Macdonald, Torbert",68,1973,0
"228",0,1892,1,1,93,11,1,1987,-0.421999990940094,0.0299999993294477,1942,0,0,5900,0,0.595658659934998,0,1,0,100,16,"IN",0,"Madden, Ray",57,1973,0
"229",0,1936,21,0,93,24,0,1994,0.246999993920326,-0.395999997854233,1972,0,1,14033,0,0.151525169610977,0,0,0,200,1,"IL",0,"Madigan, Edward",55,1973,0
"230",0,1900,19,1,93,24,1,1985,-0.167999997735023,0.866999983787537,1934,0,0,5924,0,8.10745239257812,0,1,0,100,20,"TX",1,"Mahon, George",100,1973,0
"231",0,1917,6,0,93,43,0,1992,0.116999998688698,-0.483999997377396,1952,0,0,5929,0,0.226079419255257,0,0,0,200,11,"CA",0,"Mailliard, William",52,1973,0
"232",0,1929,1,0,93,1,0,2011,0.298000007867813,-0.63400000333786,1972,0,1,13052,0,0.0465156808495522,0,0,0,200,1,"VT",0,"Mallary, Richard",65,1973,0
"233",0,1920,4,0,93,6,1,2010,-0.0320000015199184,0.425999999046326,1968,0,0,12023,0,0.0165389087051153,0,1,0,100,3,"SC",0,"Mann, James",66,1973,0
"234",0,1912,13,0,93,15,0,1991,0.148000001907349,-0.200000002980232,1972,0,1,14034,0,0.374192804098129,0,0,0,200,1,"NJ",0,"Maraziti, Joseph",56,1973,0
"235",0,1907,3,0,93,3,0,1997,0.330000013113022,0.245000004768372,1960,0,0,10534,0,0.0413472689688206,0,0,0,200,7,"NE",0,"Martin, David",70,1973,0
"236",0,1935,9,0,93,11,0,NA,0.347000002861023,-0.167999997735023,1972,0,1,14035,0,0.0372125431895256,0,0,0,200,1,"NC",0,"Martin, James",59,1973,0
"237",0,1930,18,0,93,43,0,2006,0.119000002741814,-0.0359999984502792,1966,0,0,11031,0,0.567285001277924,0,0,0,200,4,"CA",1,"Mathias, Robert",66,1973,0
"238",0,1940,2,0,93,10,1,NA,-0.0399999991059303,0.907000005245209,1970,0,0,13023,0,0.279094070196152,0,1,0,100,2,"GA",0,"Mathis, Dawson",100,1973,0
"239",0,1916,1,0,93,2,1,1990,-0.379000008106232,-0.0320000015199184,1962,0,0,10605,0,2.06345200538635,0,1,0,100,6,"HI",0,"Matsunaga, Spark",55,1973,0
"240",0,1917,6,0,93,6,0,2007,0.307000011205673,-0.303000003099442,1966,0,0,11032,0,0.358920246362686,0,0,0,200,4,"IA",0,"Mayne, Wiley",52,1973,0
"241",0,1932,3,0,93,7,1,NA,-0.186000004410744,-0.0160000007599592,1970,0,0,13024,0,0.063054583966732,0,1,0,100,2,"KY",1,"Mazzoli, Romano",62,1973,0
"242",0,1908,13,0,93,24,0,1988,0.256000012159348,-0.425999999046326,1962,0,0,10606,0,0.0806271806359291,0,0,0,200,6,"IL",0,"McClory, Robert",61,1973,0
"243",0,1927,17,0,93,43,0,NA,0.0280000008642673,-0.63400000333786,1967,0,0,11063,0,0.0434146337211132,0,0,0,200,4,"CA",0,"McCloskey, Paul",55,1973,0
"244",0,1921,2,0,93,3,0,2013,0.289000004529953,0.0149999996647239,1970,0,0,13025,0,0.0330778174102306,0,0,0,200,2,"NE",0,"McCollister, John",64,1973,0
"245",0,1921,4,0,93,7,1,NA,-0.34799998998642,0.282000005245209,1970,0,0,13026,0,2.55237412452698,0,1,0,100,2,"WA",1,"McCormack, Mike",52,1973,0
"246",0,1931,10,0,93,25,0,NA,0.0930000022053719,-0.354999989271164,1962,0,0,10607,0,0.263588845729828,0,0,0,200,6,"PA",0,"McDade, Joseph",74,1973,0
"247",0,1920,30,0,93,39,0,1997,0.233999997377396,-0.0520000010728836,1964,0,0,10749,0,0.031010452657938,0,0,0,200,5,"NY",0,"McEwen, Robert",66,1973,0
"248",0,1918,15,0,93,43,1,2006,-0.467999994754791,0.44200000166893,1956,0,0,6240,0,2.6144745349884,1,1,0,100,9,"CA",1,"McFall, John",100,1973,0
"249",0,1931,4,0,93,6,0,1987,-0.00600000005215406,-0.609000027179718,1970,0,0,13029,0,0.233612075448036,0,0,0,200,2,"CT",0,"McKinney, Stewart",63,1973,0
"250",0,1925,2,0,93,6,1,2008,-0.236000001430511,0.903999984264374,1972,0,1,14032,0,0.596279203891754,0,1,0,100,1,"OK",0,"McSpadden, Clem",71,1973,0
"251",0,1927,2,0,93,7,1,2005,-0.453000009059906,0.149000003933907,1964,0,0,10756,0,3.42743492126465,0,1,0,100,5,"WA",1,"Meeds, Lloyd",60,1973,0
"252",0,1924,2,0,93,2,1,NA,-0.328999996185303,0.398000001907349,1969,0,0,12039,0,2.45951914787292,0,1,0,100,3,"MT",1,"Melcher, John",76,1973,0
"253",1,1910,1,0,93,24,1,1978,-0.564000010490417,-0.143999993801117,1970,0,0,13030,0,0.0981997698545456,0,1,0,100,2,"IL",0,"Metcalfe, Ralph",91,1973,0
"254",0,1937,1,0,93,6,1,NA,-0.414000004529953,-0.377999991178513,1972,0,1,14036,0,0.0950987190008163,0,1,0,100,1,"IA",0,"Mezvinsky, Edward",53,1973,0
"255",0,1923,18,0,93,24,0,NA,0.372000008821487,-0.157000005245209,1956,0,0,6455,0,0.333027124404907,0,0,0,200,9,"IL",0,"Michel, Robert",65,1973,0
"256",0,1926,24,0,93,24,1,1997,0.0120000001043081,0.638999998569489,1972,0,1,14037,0,0.0547851324081421,0,1,0,100,1,"TX",0,"Milford, Dale",65,1973,0
"257",0,1917,10,0,93,23,0,2011,0.416000008583069,-0.303999990224838,1966,0,0,11034,0,0.134378626942635,0,0,0,200,4,"OH",0,"Miller, Clarence",73,1973,0
"258",0,1909,2,1,93,4,1,1992,-0.237000003457069,0.893999993801117,1938,0,0,6532,0,8.76854228973389,0,1,0,100,18,"AR",0,"Mills, Wilbur",100,1973,0
"259",0,1924,1,0,93,8,0,1973,0.209999993443489,0.247999995946884,1971,0,0,13049,0,0.0516840890049934,0,0,0,200,2,"MD",0,"Mills, William",NA,1973,0
"260",0,1916,11,0,93,15,1,2007,-0.29899999499321,-0.0979999974370003,1962,0,0,10609,0,0.828237056732178,0,1,0,100,6,"NJ",1,"Minish, Joseph",58,1973,0
"261",0,1927,2,0,93,2,1,2002,-0.513000011444092,-0.0670000016689301,1964,1,0,10757,0,1.54719066619873,0,1,0,100,5,"HI",1,"Mink, Patsy",57,1973,1
"262",0,1911,23,0,93,23,0,1990,0.312000006437302,-0.19200000166893,1954,0,0,6548,0,0.161254361271858,0,0,0,200,10,"OH",0,"Minshall, William",49,1973,0
"263",0,1923,31,0,93,39,0,2003,0.0970000028610229,-0.163000002503395,1972,0,1,14038,0,0.0775261297821999,0,0,0,200,1,"NY",0,"Mitchell, Donald",51,1973,0
"264",1,1922,7,0,93,8,1,2007,-0.526000022888184,-0.851000010967255,1970,0,0,13031,0,0.0919976755976677,0,1,0,100,2,"MD",0,"Mitchell, Parren",80,1973,0
"265",0,1930,5,0,93,11,0,1999,0.244000002741814,0.312999993562698,1968,0,0,12026,0,0.104401856660843,0,0,0,200,3,"NC",0,"Mizell, Wilmer",65,1973,0
"266",0,1927,9,0,93,12,0,2001,-0.418000012636185,-0.0540000014007092,1972,0,1,14039,0,0.725644588470459,0,0,0,329,1,"MA",0,"Moakley, John",43,1973,0
"267",0,1909,1,0,93,4,1,1999,-0.349000006914139,0.586000025272369,1968,0,0,6584,0,0.0940650403499603,0,1,0,100,3,"WV",0,"Mollohan, Robert",69,1973,0
"268",0,1922,20,0,93,43,0,2011,0.465000003576279,-0.119000002741814,1972,0,1,14040,0,0.0910931602120399,0,0,0,200,1,"CA",0,"Moorhead, Carlos",57,1973,0
"269",0,1923,14,0,93,25,1,1987,-0.416000008583069,-0.00400000018998981,1958,0,0,6661,0,2.11255741119385,0,1,0,100,8,"PA",1,"Moorhead, William",59,1973,0
"270",0,1906,22,1,93,25,1,1995,-0.395999997854233,0.225999996066093,1944,0,0,6685,0,6.06792020797729,0,1,0,100,15,"PA",0,"Morgan, Thomas",61,1973,0
"271",0,1906,13,0,93,23,0,1984,0.177000001072884,-0.984000027179718,1960,0,0,10539,0,0.0671893134713173,0,0,0,200,7,"OH",0,"Mosher, Charles",68,1973,0
"272",0,1915,3,0,93,43,1,1997,-0.582000017166138,0.190999999642372,1952,0,0,6756,0,3.23033118247986,0,1,0,100,11,"CA",1,"Moss, John",70,1973,0
"273",0,1932,2,0,93,24,1,2016,-0.398999989032745,0.27700001001358,1970,0,0,13032,0,0.057886179536581,0,1,0,100,2,"IL",0,"Murphy, Morgan",75,1973,0
"274",0,1926,17,0,93,39,1,2015,-0.40599998831749,0.386000007390976,1962,0,0,10611,0,1.99410438537598,0,1,0,100,6,"NY",1,"Murphy, John",60,1973,0
"275",0,1932,12,0,93,25,1,2010,-0.264999985694885,0.569000005722046,1974,0,1,14072,0,0.0775261297821999,0,1,0,100,1,"PA",0,"Murtha, John",NA,1973,0
"276",0,1927,7,0,93,11,0,2015,0.236000001430511,0.254000008106232,1966,0,0,11036,0,0.0496167242527008,0,0,0,200,4,"IN",0,"Myers, John",62,1973,0
"277",0,1909,2,0,93,7,1,1994,-0.287999987602234,0.574999988079071,1953,0,0,6845,0,1.89345359802246,0,1,0,100,11,"KY",1,"Natcher, William",62,1973,0
"278",0,1925,14,0,93,19,1,NA,-0.426999986171722,0.0020000000949949,1961,0,0,10540,0,1.1981440782547,0,1,0,100,7,"MI",1,"Nedzi, Lucien",55,1973,0
"279",0,1904,2,0,93,8,0,1992,0.26800000667572,-0.233999997377396,1958,0,0,6860,0,0.586317360401154,0,0,0,200,8,"MN",0,"Nelsen, Ancher",57,1973,0
"280",0,1918,3,0,93,7,1,1988,-0.0419999994337559,0.871999979019165,1966,0,0,11037,0,0.389310151338577,0,1,0,100,4,"AL",0,"Nichols, Bill",76,1973,0
"281",1,1898,2,0,93,25,1,1987,-0.53600001335144,0.141000002622604,1958,0,0,6936,0,0.266689896583557,0,1,0,100,8,"PA",1,"Nix, Robert",70,1973,0
"282",0,1938,7,0,93,9,1,NA,-0.449999988079071,-0.063000001013279,1969,0,0,12036,0,0.785109221935272,0,1,0,100,3,"WI",0,"Obey, David",63,1973,0
"283",0,1937,2,0,93,2,1,2002,-0.252999991178513,-0.237000003457069,1972,0,1,14042,0,1.2113493680954,0,1,0,100,1,"UT",0,"Owens, Wayne",55,1973,0
"284",0,1929,8,0,93,10,0,2010,0.287000000476837,-0.179000005125999,1972,0,1,14043,0,0.209837391972542,0,0,0,200,1,"VA",0,"Parris, Stanford",44,1973,0
"285",0,1900,5,0,93,8,1,1988,-0.0560000017285347,0.952000021934509,1946,0,0,7228,0,0.941558361053467,0,1,0,100,14,"LA",1,"Passman, Otto",100,1973,0
"286",0,1893,1,1,93,24,1,1976,-0.395999997854233,0.855000019073486,1928,0,0,7232,0,6.01796579360962,0,1,0,100,23,"TX",1,"Patman, Wright",100,1973,0
"287",0,1905,15,0,93,15,1,1994,-0.42399999499321,0.243000000715256,1962,0,0,10613,0,0.331811845302582,0,1,0,100,6,"NJ",0,"Patten, Edward",52,1973,0
"288",0,1900,14,0,93,15,1,1989,-0.421999990940094,0.35699999332428,1962,0,0,7333,0,0.607934057712555,0,1,0,100,6,"FL",0,"Pepper, Claude",68,1973,0
"289",0,1912,7,1,93,7,1,1984,-0.342999994754791,0.331999987363815,1948,0,0,7343,0,6.09495687484741,0,1,0,100,13,"KY",1,"Perkins, Carl",62,1973,0
"290",0,1916,33,0,93,43,0,1975,0.172999992966652,-0.0430000014603138,1966,0,0,11038,0,0.766024470329285,0,0,0,200,4,"CA",0,"Pettis, Jerry",75,1973,0
"291",0,1921,23,0,93,39,0,2014,-0.0549999997019768,-0.314000010490417,1970,0,0,93033,0,0.447584211826324,0,0,0,200,2,"NY",0,"Peyser, Peter",50,1973,0
"292",0,1921,1,0,93,39,1,2014,-0.162000000476837,-0.125,1960,0,0,10545,0,1.56409275531769,0,1,0,100,7,"NY",1,"Pike, Otis",53,1973,0
"293",0,1925,13,0,93,39,1,2005,-0.46900001168251,-0.215000003576279,1968,0,0,11064,0,0.291498243808746,0,1,0,100,3,"NY",0,"Podell, Bertram",65,1973,0
"294",0,1931,8,0,93,23,0,NA,0.368999987840652,0.216999992728233,1970,0,0,13034,0,0.0113704996183515,0,0,0,200,2,"OH",0,"Powell, Walter",52,1973,0
"295",0,1919,6,0,93,11,1,2001,-0.270000010728836,0.330000013113022,1968,0,0,12027,0,0.0568524971604347,0,1,0,100,3,"NC",0,"Preyer, Richardson",94,1973,0
"296",0,1905,23,1,93,24,1,1988,-0.428999990224838,0.345999985933304,1944,0,0,7610,0,3.67100477218628,0,1,0,100,15,"IL",1,"Price, Melvin",75,1973,0
"297",0,1927,13,0,93,24,0,2004,0.303999990224838,0.523000001907349,1966,0,0,11062,0,0.202601626515388,0,0,0,200,4,"TX",0,"Price, Robert",55,1973,0
"298",0,1925,1,0,93,7,0,1997,0.108999997377396,-0.587000012397766,1972,0,1,14044,0,0.165996715426445,0,0,0,200,1,"WA",0,"Pritchard, Joel",50,1973,0
"299",0,1923,1,0,93,8,0,NA,0.188999995589256,-0.386000007390976,1958,0,0,7671,0,1.12348639965057,0,0,0,200,8,"MN",0,"Quie, Albert",71,1973,0
